feedback,sentiment,topic,split,feedback_sach,ten_cam_xuc,ten_chu_de,so_tu
giảng viên lên lớp đúng giờ .,1,0,train,giảng viên lên lớp đúng giờ,Tích cực,Giảng viên,6
"thầy rất hiền , tận tâm .",1,0,train,thầy rất hiền tận tâm,Tích cực,Giảng viên,5
thầy có tâm lắm colonsmile .,1,0,train,thầy có tâm lắm colonsmile,Tích cực,Giảng viên,5
"chữ viết hơi nhỏ , ít khi dùng máy chiếu .",0,0,train,chữ viết hơi nhỏ ít khi dùng máy chiếu,Tiêu cực,Giảng viên,9
nhiều lúc nhìn thầy hơi dữ t_t .,0,0,train,nhiều lúc nhìn thầy hơi dữ t_t,Tiêu cực,Giảng viên,7
"giáo viên chưa quan tâm nhắc nhở sinh viên làm bài trên lớp , sinh viên chỉ xem tài liệu thực hành và tự làm .",0,0,train,giáo viên chưa quan tâm nhắc nhở sinh viên làm bài trên lớp sinh viên chỉ xem tài liệu thực hành và tự làm,Tiêu cực,Giảng viên,24
"thầy rất là công bằng , em thật sự rất kính trọng thầy vì những điều thầy đã làm cho các bạn sinh viên chơi thân với thầy .",1,0,train,thầy rất là công bằng em thật sự rất kính trọng thầy vì những điều thầy đã làm cho các bạn sinh viên chơi thân với thầy,Tích cực,Giảng viên,27
"thầy hơi khắc khe , nhưng đây không ghép hoàn toàn vào mục này .",0,0,train,thầy hơi khắc khe nhưng đây không ghép hoàn toàn vào mục này,Tiêu cực,Giảng viên,13
"nhiều khi em thấy giảng viên dạy trên lớp có những kiến thức còn là lý thuyết quá nhiều , xa rời thực tế .",0,0,train,nhiều khi em thấy giảng viên dạy trên lớp có những kiến thức còn là lý thuyết quá nhiều xa rời thực tế,Tiêu cực,Giảng viên,23
giảng dạy nhiệt tình !,1,0,train,giảng dạy nhiệt tình,Tích cực,Giảng viên,4
"hi vọng thầy có thể dạy cho chúng em về c kỹ càng hơn , thay vì dạy về c , để chúng em có thể hiểu được bản chất của lập trình , giúp cho chúng em đi lên từ nền tảng vững chắc .",0,0,train,hi vọng thầy có thể dạy cho chúng em về c kỹ càng hơn thay vì dạy về c để chúng em có thể hiểu được bản chất của lập trình giúp cho chúng em đi lên từ nền tảng vững chắc,Tiêu cực,Giảng viên,42
tiết cuối thầy ôn bài mà không cho đề mẫu cuối kỳ .,0,0,train,tiết cuối thầy ôn bài mà không cho đề mẫu cuối kỳ,Tiêu cực,Giảng viên,12
"sự tận tâm , nhiệt tình của giảng viên giúp truyền đạt kỹ năng , kiến thức một cách tốt nhất .",1,0,train,sự tận tâm nhiệt tình của giảng viên giúp truyền đạt kỹ năng kiến thức một cách tốt nhất,Tích cực,Giảng viên,19
"giảng dạy nhiệt tình , tạo sự hứng thú cho sinh viên học tập .",1,0,train,giảng dạy nhiệt tình tạo sự hứng thú cho sinh viên học tập,Tích cực,Giảng viên,13
"thầy rất tận tâm , đến từng bàn để chỉ dẫn !",1,0,train,thầy rất tận tâm đến từng bàn để chỉ dẫn,Tích cực,Giảng viên,10
"luôn hướng dẫn tận tình sinh viên đi đúng lộ trình , tuy thời gian đầu hơi khó hiểu vì toàn bộ bài giảng của thầy được viết bằng tiếng anh .",1,0,train,luôn hướng dẫn tận tình sinh viên đi đúng lộ trình tuy thời gian đầu hơi khó hiểu vì toàn bộ bài giảng của thầy được viết bằng tiếng anh,Tích cực,Giảng viên,30
giảng viên dạy rất kỹ lưỡng .,1,0,train,giảng viên dạy rất kỹ lưỡng,Tích cực,Giảng viên,6
"cần đảm bảo thời lượng của môn học , lịch học thông báo nghĩ quá nhiều trong khi sắp xếp lịch học bù không hợp lý ảnh hưởng lớn đến kiến thức của sinh viên , công việc của sinh viên .",0,0,train,cần đảm bảo thời lượng của môn học lịch học thông báo nghĩ quá nhiều trong khi sắp xếp lịch học bù không hợp lý ảnh hưởng lớn đến kiến thức của sinh viên công việc của sinh viên,Tiêu cực,Giảng viên,39
"lớp thụ động , nhàm chán .",0,0,train,lớp thụ động nhàm chán,Tiêu cực,Giảng viên,5
"nói nhanh , lưu lát , đủ thông tin .",1,0,train,nói nhanh lưu lát đủ thông tin,Tích cực,Giảng viên,7
"giảng viên dạy nhiệt tình , kiến thức truyền đạt cho sinh viên gần với thực tế cuộc sống , phản ánh đời sống xã hội , slide dễ hiểu , giảng viên hài hước .",1,0,train,giảng viên dạy nhiệt tình kiến thức truyền đạt cho sinh viên gần với thực tế cuộc sống phản ánh đời sống xã hội slide dễ hiểu giảng viên hài hước,Tích cực,Giảng viên,31
"nhiệt tình , nhanh nhẹn , thân thiện .",1,0,train,nhiệt tình nhanh nhẹn thân thiện,Tích cực,Giảng viên,6
giáo viên rất tận tâm .,1,0,train,giáo viên rất tận tâm,Tích cực,Giảng viên,5
đặt cái tôi quá lớn khi nói chuyện với sinh viên .,0,0,train,đặt cái tôi quá lớn khi nói chuyện với sinh viên,Tiêu cực,Giảng viên,11
"cô rất nhiệt tình , tận tâm .",1,0,train,cô rất nhiệt tình tận tâm,Tích cực,Giảng viên,6
cô nhiệt huyết trong việc rèn cho sinh viên làm nhiều và tự nghiên cứu nhiều điều này giúp sinh viên có khả năng tự học tự nghiên cứu .,1,0,train,cô nhiệt huyết trong việc rèn cho sinh viên làm nhiều và tự nghiên cứu nhiều điều này giúp sinh viên có khả năng tự học tự nghiên cứu,Tích cực,Giảng viên,29
"vui vẻ , giờ học vui .",1,0,train,vui vẻ giờ học vui,Tích cực,Giảng viên,5
thầy dạy rất dễ hiểu và nhiệt tình .,1,0,train,thầy dạy rất dễ hiểu và nhiệt tình,Tích cực,Giảng viên,8
"thầy tận tâm , gần gũi với sinh viên .",1,0,train,thầy tận tâm gần gũi với sinh viên,Tích cực,Giảng viên,8
rất chi tiết và dễ hiểu .,1,0,train,rất chi tiết và dễ hiểu,Tích cực,Giảng viên,6
thầy dạy còn hơi khó hiểu .,0,0,train,thầy dạy còn hơi khó hiểu,Tiêu cực,Giảng viên,6
"thầy wzjwz201 dạy nhiệt tình , giảng dễ hiểu .",1,0,train,thầy wzjwz201 dạy nhiệt tình giảng dễ hiểu,Tích cực,Giảng viên,8
thầy nên cho bài tập về nhà và sửa bài tập trên lớp để tăng tính tương tác .,0,0,train,thầy nên cho bài tập về nhà và sửa bài tập trên lớp để tăng tính tương tác,Tiêu cực,Giảng viên,18
"thầy nhiệt tình , thân thiện .",1,0,train,thầy nhiệt tình thân thiện,Tích cực,Giảng viên,5
luôn tạo cảm giác hứng thú học cho sinh viên để tiếp thu bài .,1,0,train,luôn tạo cảm giác hứng thú học cho sinh viên để tiếp thu bài,Tích cực,Giảng viên,14
cô dạy rất hay và nhiệt tình .,1,0,train,cô dạy rất hay và nhiệt tình,Tích cực,Giảng viên,7
"không sửa bài tập thực hành , chỉ cho sinh viên làm rồi nộp trên courses .",0,0,train,không sửa bài tập thực hành chỉ cho sinh viên làm rồi nộp trên courses,Tiêu cực,Giảng viên,15
"cô rất nhiệt tình , giảng bài rất dễ hiểu .",1,0,train,cô rất nhiệt tình giảng bài rất dễ hiểu,Tích cực,Giảng viên,9
thầy rất tận tình trên lớp và trong định hướng cho sinh viên .,1,0,train,thầy rất tận tình trên lớp và trong định hướng cho sinh viên,Tích cực,Giảng viên,13
thầy dạy rất hay và rất nhiệt tình điểm danh .,1,0,train,thầy dạy rất hay và rất nhiệt tình điểm danh,Tích cực,Giảng viên,10
"về thời gian học doubledot thường xuyên nghỉ dạy không báo trước , sinh viên lên tới lớp mới có thông báo nghỉ .",0,0,train,về thời gian học doubledot thường xuyên nghỉ dạy không báo trước sinh viên lên tới lớp mới có thông báo nghỉ,Tiêu cực,Giảng viên,22
nghỉ quá nhiều .,0,0,train,nghỉ quá nhiều,Tiêu cực,Giảng viên,3
cô giảng dễ hiểu và rất nhiệt tình .,1,0,train,cô giảng dễ hiểu và rất nhiệt tình,Tích cực,Giảng viên,8
"thầy rất nhiệt tình và kiến thức rất phong phú , có hệ thống lại kiến thức mỗi buổi .",1,0,train,thầy rất nhiệt tình và kiến thức rất phong phú có hệ thống lại kiến thức mỗi buổi,Tích cực,Giảng viên,18
thầy dạy như đúng rồi .,0,0,train,thầy dạy như đúng rồi,Tiêu cực,Giảng viên,5
dạy bài hơi nhanh khó hiểu .,0,0,train,dạy bài hơi nhanh khó hiểu,Tiêu cực,Giảng viên,6
"tiết học có chút chán , có chút khó tiếp thu .",0,0,train,tiết học có chút chán có chút khó tiếp thu,Tiêu cực,Giảng viên,10
giảng viên chỉ đứng lớp và điểm danh .,0,0,train,giảng viên chỉ đứng lớp và điểm danh,Tiêu cực,Giảng viên,8
thầy đảm bảo phần kiến thức truyền đạt .,1,0,train,thầy đảm bảo phần kiến thức truyền đạt,Tích cực,Giảng viên,8
"thầy dạy nhanh , sinh viên không hiểu bài cho lắm .",0,0,train,thầy dạy nhanh sinh viên không hiểu bài cho lắm,Tiêu cực,Giảng viên,10
"bài giảng được giảng viên chuẩn bị rất kỹ , chu đáo và luôn có sự cập nhật kịp thời .",1,0,train,bài giảng được giảng viên chuẩn bị rất kỹ chu đáo và luôn có sự cập nhật kịp thời,Tích cực,Giảng viên,19
thầy đảm bảo tốt về giờ lên lớp .,2,0,train,thầy đảm bảo tốt về giờ lên lớp,Trung lập,Giảng viên,8
"dạy đầy đủ kiến thức , hỗ trợ sinh viên tốt .",1,0,train,dạy đầy đủ kiến thức hỗ trợ sinh viên tốt,Tích cực,Giảng viên,10
"nhiệt tình , giúp đỡ sinh viên , lên lớp đúng giờ .",1,0,train,nhiệt tình giúp đỡ sinh viên lên lớp đúng giờ,Tích cực,Giảng viên,10
thầy khá tận tâm và nhiệt thành .,1,0,train,thầy khá tận tâm và nhiệt thành,Tích cực,Giảng viên,7
thầy em học chính trị đầu tiên thấy phê nhất .,1,0,train,thầy em học chính trị đầu tiên thấy phê nhất,Tích cực,Giảng viên,10
"cô dạy rất nhiệt tình , tận tâm chỉ bảo cho sinh viên .",1,0,train,cô dạy rất nhiệt tình tận tâm chỉ bảo cho sinh viên,Tích cực,Giảng viên,12
cho những ví dụ dễ hiểu và cụ thể .,1,0,train,cho những ví dụ dễ hiểu và cụ thể,Tích cực,Giảng viên,9
"giảng viên dạy rất hay , có nhiều bài tập để củng cố kiến thức .",1,0,train,giảng viên dạy rất hay có nhiều bài tập để củng cố kiến thức,Tích cực,Giảng viên,14
"cô dẽ thương , dạy nhiệt tình , vui vẻ với sinh viên , giảng dễ hiểu , đi dạy đúng giờ .",1,0,train,cô dẽ thương dạy nhiệt tình vui vẻ với sinh viên giảng dễ hiểu đi dạy đúng giờ,Tích cực,Giảng viên,18
"giảng viên nhiệt tình , tận tâm đối với sinh viên .",1,0,train,giảng viên nhiệt tình tận tâm đối với sinh viên,Tích cực,Giảng viên,10
không ôn tập cũng như cho cấu trúc đề thi .,0,0,train,không ôn tập cũng như cho cấu trúc đề thi,Tiêu cực,Giảng viên,10
"đầu học kỳ , giảng viên có thông báo cuối kỳ sẽ làm đồ án , nhưng đến giờ sắp cuối kỳ rồi mà không hề có thông tin gì về đề tài của đồ án cuối kỳ .",0,0,train,đầu học kỳ giảng viên có thông báo cuối kỳ sẽ làm đồ án nhưng đến giờ sắp cuối kỳ rồi mà không hề có thông tin gì về đề tài của đồ án cuối kỳ,Tiêu cực,Giảng viên,36
cho nghỉ thường xuyên mà không thông báo trước làm mất thời gian đi lại của sinh viên .,0,0,train,cho nghỉ thường xuyên mà không thông báo trước làm mất thời gian đi lại của sinh viên,Tiêu cực,Giảng viên,18
"kết nối sinh viên với nhau tốt , giảng dễ hiểu .",1,0,train,kết nối sinh viên với nhau tốt giảng dễ hiểu,Tích cực,Giảng viên,10
thầy tận tâm giải bài và giảng bài .,1,0,train,thầy tận tâm giải bài và giảng bài,Tích cực,Giảng viên,8
"dạy chi tiết , hay , giúp học sinh nhiều .",1,0,train,dạy chi tiết hay giúp học sinh nhiều,Tích cực,Giảng viên,8
sẵn sàng trả lời mọi thắc mắc của sinh viên .,1,0,train,sẵn sàng trả lời mọi thắc mắc của sinh viên,Tích cực,Giảng viên,10
phải nói là hiểu biết của thầy trong lĩnh vực thương mại điện tử rất rộng .,1,0,train,phải nói là hiểu biết của thầy trong lĩnh vực thương mại điện tử rất rộng,Tích cực,Giảng viên,16
"thầy nên tận tâm với sinh viên , lớp .",0,0,train,thầy nên tận tâm với sinh viên lớp,Tiêu cực,Giảng viên,8
"thầy giáo nên cho bài tập chạy "" deadline "" hàng tuần .",0,0,train,thầy giáo nên cho bài tập chạy deadline hàng tuần,Tiêu cực,Giảng viên,10
thầy cô dạy rất hay .,1,0,train,thầy cô dạy rất hay,Tích cực,Giảng viên,5
giúp đỡ sinh viên trong việc đưa ra những định hướng của tương lai .,1,0,train,giúp đỡ sinh viên trong việc đưa ra những định hướng của tương lai,Tích cực,Giảng viên,14
cô nói nhanh quá !,0,0,train,cô nói nhanh quá,Tiêu cực,Giảng viên,4
hiểu tâm lý sinh viên !,1,0,train,hiểu tâm lý sinh viên,Tích cực,Giảng viên,5
"nên chú ý cách giảng dạy hợp lý hơn , dễ hiểu hơn .",0,0,train,nên chú ý cách giảng dạy hợp lý hơn dễ hiểu hơn,Tiêu cực,Giảng viên,12
"nhiệt tình , tận tâm giúp đỡ các bạn !",1,0,train,nhiệt tình tận tâm giúp đỡ các bạn,Tích cực,Giảng viên,8
"cách truyền đạt của giảng viên khó hiểu , như nói trên mây , khó cho sinh viên tiếp cận .",0,0,train,cách truyền đạt của giảng viên khó hiểu như nói trên mây khó cho sinh viên tiếp cận,Tiêu cực,Giảng viên,18
"thầy dạy mất quá nhiều giờ , chỉ có 3 tiết nhưng thường dùng tới 5 tiết , ảnh hưởng đến những môn ở tiết 4 5 .",0,0,train,thầy dạy mất quá nhiều giờ chỉ có 3 tiết nhưng thường dùng tới 5 tiết ảnh hưởng đến những môn ở tiết 4 5,Tiêu cực,Giảng viên,25
giảng viên hết sức tích cực trong việc dạy .,1,0,train,giảng viên hết sức tích cực trong việc dạy,Tích cực,Giảng viên,9
"giảng viên thân thiện , cởi mở , nhiệt tình .",1,0,train,giảng viên thân thiện cởi mở nhiệt tình,Tích cực,Giảng viên,8
"cô nhiệt tình giảng dạy , giờ học có không khí .",1,0,train,cô nhiệt tình giảng dạy giờ học có không khí,Tích cực,Giảng viên,10
giáo viên giảng dạy rất dễ hiểu lại vui tính nên tiếp thu bài rất nhanh .,1,0,train,giáo viên giảng dạy rất dễ hiểu lại vui tính nên tiếp thu bài rất nhanh,Tích cực,Giảng viên,16
"nhưng thấy viết bài nhiều quá , thay vào đó thầy nên photo tài liệu cho học sinh để tiết kiệm được thời gian .",0,0,train,nhưng thấy viết bài nhiều quá thay vào đó thầy nên photo tài liệu cho học sinh để tiết kiệm được thời gian,Tiêu cực,Giảng viên,23
gửi mail không bao giờ trả lời .,0,0,train,gửi mail không bao giờ trả lời,Tiêu cực,Giảng viên,7
"thầy rất nhiệt tình , truyền đạt tốt .",1,0,train,thầy rất nhiệt tình truyền đạt tốt,Tích cực,Giảng viên,7
mong các thầy cô sẽ đầu tư hơn vào phần speaking và phần writing nhiều hơn .,0,0,train,mong các thầy cô sẽ đầu tư hơn vào phần speaking và phần writing nhiều hơn,Tiêu cực,Giảng viên,16
thương học sinh .,1,0,train,thương học sinh,Tích cực,Giảng viên,3
giảng viên giảng khá nhanh .,0,0,train,giảng viên giảng khá nhanh,Tiêu cực,Giảng viên,5
hay kể chuyện cho lớp em nghe .,2,0,train,hay kể chuyện cho lớp em nghe,Trung lập,Giảng viên,7
thầy luôn thúc giục học sinh cố gắng trong học tập .,1,0,train,thầy luôn thúc giục học sinh cố gắng trong học tập,Tích cực,Giảng viên,11
"giáo viên nên đưa tài liệu tham khảo cho sinh viên giống với tài liệu giảng trên lớp , để sinh viên tiện theo dõi và ôn lại kiến thức khi về nhà !",0,0,train,giáo viên nên đưa tài liệu tham khảo cho sinh viên giống với tài liệu giảng trên lớp để sinh viên tiện theo dõi và ôn lại kiến thức khi về nhà,Tiêu cực,Giảng viên,32
"thầy vui tính , tụi em dễ tiếp xúc dễ hỏi .",1,0,train,thầy vui tính tụi em dễ tiếp xúc dễ hỏi,Tích cực,Giảng viên,10
cô đẹp quá làm em không chú tâm học được colonsmilesmile .,0,0,train,cô đẹp quá làm em không chú tâm học được colonsmilesmile,Tiêu cực,Giảng viên,11
"nhiều lúc thầy giảng bài hơi nhỏ , mong thầy cố gắng giảng rõ hơn để sinh viên có thể tiếp thu một cách tốt nhất bài giảng của thầy .",0,0,train,nhiều lúc thầy giảng bài hơi nhỏ mong thầy cố gắng giảng rõ hơn để sinh viên có thể tiếp thu một cách tốt nhất bài giảng của thầy,Tiêu cực,Giảng viên,29
giảng viên dạy hay dễ hiểu .,1,0,train,giảng viên dạy hay dễ hiểu,Tích cực,Giảng viên,6
"giáo viên mời doanh nghiệp chỉ dẫn sinh viên lập trình trên một ngôn ngữ mới , nhưng các anh chị bên doanh nghiệp chỉ dẫn quá nhanh nên sinh viên không theo kịp .",0,0,train,giáo viên mời doanh nghiệp chỉ dẫn sinh viên lập trình trên một ngôn ngữ mới nhưng các anh chị bên doanh nghiệp chỉ dẫn quá nhanh nên sinh viên không theo kịp,Tiêu cực,Giảng viên,33
nên giao nhiều bài tập ngữ pháp về nhà cho sinh viên .,0,0,train,nên giao nhiều bài tập ngữ pháp về nhà cho sinh viên,Tiêu cực,Giảng viên,12
chép bài quá nhiều làm mất thời gian .,0,0,train,chép bài quá nhiều làm mất thời gian,Tiêu cực,Giảng viên,8
rất hài lòng về hoạt động của giảng viên .,1,0,train,rất hài lòng về hoạt động của giảng viên,Tích cực,Giảng viên,9
nhiều nội dung bên lề thầy đề cập lặp lại lần trong các buổi học .,0,0,train,nhiều nội dung bên lề thầy đề cập lặp lại lần trong các buổi học,Tiêu cực,Giảng viên,15
giảng viên rất tận tâm !,1,0,train,giảng viên rất tận tâm,Tích cực,Giảng viên,5
"thầy giảng dạy nhiệt tình , có liên hệ thực tế .",1,0,train,thầy giảng dạy nhiệt tình có liên hệ thực tế,Tích cực,Giảng viên,10
"thầy ôn kỹ , hay cho bài tập trên moodle , cập nhật file bài giảng , bài tập , bài ôn thường xuyên .",1,0,train,thầy ôn kỹ hay cho bài tập trên moodle cập nhật file bài giảng bài tập bài ôn thường xuyên,Tích cực,Giảng viên,20
"thầy dạy rất nhiệt tình , vui tính , truyền đạt dễ hiểu .",1,0,train,thầy dạy rất nhiệt tình vui tính truyền đạt dễ hiểu,Tích cực,Giảng viên,11
thầy học bên ucla về nên dạy tiếng anh rất tốt .,1,0,train,thầy học bên ucla về nên dạy tiếng anh rất tốt,Tích cực,Giảng viên,11
giảng viên nhiệt tình hướng dẫn thực hành .,1,0,train,giảng viên nhiệt tình hướng dẫn thực hành,Tích cực,Giảng viên,8
thầy giảng nhiệt tình và rất hay .,1,0,train,thầy giảng nhiệt tình và rất hay,Tích cực,Giảng viên,7
cô dạy rất hay và quan tâm học sinh .,1,0,train,cô dạy rất hay và quan tâm học sinh,Tích cực,Giảng viên,9
"thầy dạy rất nhiệt tình và dễ hiểu , tuy nhiên do học sinh còn lười nhác học bài nên đôi khi kết quả không được như mong muốn .",0,0,train,thầy dạy rất nhiệt tình và dễ hiểu tuy nhiên do học sinh còn lười nhác học bài nên đôi khi kết quả không được như mong muốn,Tiêu cực,Giảng viên,28
"thầy nhiệt tình , giảng bài dễ hiểu .",1,0,train,thầy nhiệt tình giảng bài dễ hiểu,Tích cực,Giảng viên,7
tận tâm đối với sinh viên .,1,0,train,tận tâm đối với sinh viên,Tích cực,Giảng viên,6
"nói chuyện dễ hiểu , dễ nghe .",1,0,train,nói chuyện dễ hiểu dễ nghe,Tích cực,Giảng viên,6
"cô dạy hay , dế hiểu .",1,0,train,cô dạy hay dế hiểu,Tích cực,Giảng viên,5
"thầy dạy tốt , sát với chương trình giảng dạy .",1,0,train,thầy dạy tốt sát với chương trình giảng dạy,Tích cực,Giảng viên,9
thầy tận tâm !,1,0,train,thầy tận tâm,Tích cực,Giảng viên,3
lên lớp trễ .,0,0,train,lên lớp trễ,Tiêu cực,Giảng viên,3
giáo viên tận tâm .,1,0,train,giáo viên tận tâm,Tích cực,Giảng viên,4
"thầy giảng hay , mặc dù thỉnh thoảng có ngoài lề nhưng làm cho chúng em rất hứng thú và không buồn ngủ .",1,0,train,thầy giảng hay mặc dù thỉnh thoảng có ngoài lề nhưng làm cho chúng em rất hứng thú và không buồn ngủ,Tích cực,Giảng viên,22
"nhiệt tình , chỉ dạy .",1,0,train,nhiệt tình chỉ dạy,Tích cực,Giảng viên,4
thầy luôn hướng dẫn rất chi tiết cho sinh viên !,1,0,train,thầy luôn hướng dẫn rất chi tiết cho sinh viên,Tích cực,Giảng viên,10
"giảng viên thân thiện , dễ gần .",1,0,train,giảng viên thân thiện dễ gần,Tích cực,Giảng viên,6
giao tiếp .,2,0,train,giao tiếp,Trung lập,Giảng viên,2
giải thích bài giảng khá chi tiết .,1,0,train,giải thích bài giảng khá chi tiết,Tích cực,Giảng viên,7
"giảng viên thoải mái , nhiệt tình , gần gũi với sinh viên .",1,0,train,giảng viên thoải mái nhiệt tình gần gũi với sinh viên,Tích cực,Giảng viên,11
"khả năng truyền đạt , sư phạm của thầy chưa tốt .",0,0,train,khả năng truyền đạt sư phạm của thầy chưa tốt,Tiêu cực,Giảng viên,10
thầy dạy bám sát yêu cầu mà thực tế cần .,1,0,train,thầy dạy bám sát yêu cầu mà thực tế cần,Tích cực,Giảng viên,10
"giảng viên nhiệt tình , phương pháp thực hành hay , hiệu quả .",1,0,train,giảng viên nhiệt tình phương pháp thực hành hay hiệu quả,Tích cực,Giảng viên,11
"vui tính , nhiệt tình , thật lòng thương sinh viên .",1,0,train,vui tính nhiệt tình thật lòng thương sinh viên,Tích cực,Giảng viên,9
dạy đúng giờ .,2,0,train,dạy đúng giờ,Trung lập,Giảng viên,3
"giảng viên dạy đầy đủ kiến thức , có liên hệ thực tế nhiều giúp sinh viên hiểu rõ hơn về cách thức hoạt động của những kiến thức được học .",1,0,train,giảng viên dạy đầy đủ kiến thức có liên hệ thực tế nhiều giúp sinh viên hiểu rõ hơn về cách thức hoạt động của những kiến thức được học,Tích cực,Giảng viên,30
thầy dạy hay tiết học sôi động vui nhộn nhưng vẫn đảm bảo kiến thức dành cho sinh viên .,1,0,train,thầy dạy hay tiết học sôi động vui nhộn nhưng vẫn đảm bảo kiến thức dành cho sinh viên,Tích cực,Giảng viên,19
giáo viên giảng dạy tận tâm .,1,0,train,giáo viên giảng dạy tận tâm,Tích cực,Giảng viên,6
cung cấp nhiều kiến thức .,1,0,train,cung cấp nhiều kiến thức,Tích cực,Giảng viên,5
dạy thực tế .,1,0,train,dạy thực tế,Tích cực,Giảng viên,3
"thầy dạy rất nhiệt tình , công bằng trong đánh giá .",1,0,train,thầy dạy rất nhiệt tình công bằng trong đánh giá,Tích cực,Giảng viên,10
"giảng viên tổ chức các hoạt động nhóm , các buối presentation tạo điều kiện cho sinh viên thực hành , trao đổi kiến thức .",1,0,train,giảng viên tổ chức các hoạt động nhóm các buối presentation tạo điều kiện cho sinh viên thực hành trao đổi kiến thức,Tích cực,Giảng viên,23
cần chỉ dẫn các bước giải toán chi tiết hơn để cho sinh viên hiểu vì đây là một môn học khó .,0,0,train,cần chỉ dẫn các bước giải toán chi tiết hơn để cho sinh viên hiểu vì đây là một môn học khó,Tiêu cực,Giảng viên,22
giảng viên cho rất ít bài tập đi kèm .,0,0,train,giảng viên cho rất ít bài tập đi kèm,Tiêu cực,Giảng viên,9
đây là giáo viên dạy tệ nhất trong những giáo viên em từng học .,0,0,train,đây là giáo viên dạy tệ nhất trong những giáo viên em từng học,Tiêu cực,Giảng viên,14
"mong thầy giảm độ khó của đề thi lại thầy ơi hu hu em sắp rớt môn đến nơi rồi ạ , đề thi giữa kỳ bài cơ bản để lấy điểm thì số điểm lại ít , còn các bài khó thì thầy cho nhiều điểm quá nên lớp khá nhiều bạn dưới trung bình trong kỳ thi vừa rồi à colonsad .",0,0,train,mong thầy giảm độ khó của đề thi lại thầy ơi hu hu em sắp rớt môn đến nơi rồi ạ đề thi giữa kỳ bài cơ bản để lấy điểm thì số điểm lại ít còn các bài khó thì thầy cho nhiều điểm quá nên lớp khá nhiều bạn dưới trung bình trong kỳ thi vừa rồi à colonsad,Tiêu cực,Giảng viên,61
cách giảng dạy khó hiểu .,0,0,train,cách giảng dạy khó hiểu,Tiêu cực,Giảng viên,5
"hướng dẫn tỉ mỉ , tận tâm .",1,0,train,hướng dẫn tỉ mỉ tận tâm,Tích cực,Giảng viên,6
ra một số bài tập hay có tính vận dụng .,1,0,train,ra một số bài tập hay có tính vận dụng,Tích cực,Giảng viên,10
"cô dạy tốt , nhiều bài tập .",1,0,train,cô dạy tốt nhiều bài tập,Tích cực,Giảng viên,6
thầy dạy nhiệt tình với sinh viên .,1,0,train,thầy dạy nhiệt tình với sinh viên,Tích cực,Giảng viên,7
"thiếu nhiệt tình , chưa có sự chuẩn bị tốt về lý thuyết trước khi giảng dạy .",0,0,train,thiếu nhiệt tình chưa có sự chuẩn bị tốt về lý thuyết trước khi giảng dạy,Tiêu cực,Giảng viên,16
giảng viên nên giảng kiến thức cơ bản kỹ hơn .,0,0,train,giảng viên nên giảng kiến thức cơ bản kỹ hơn,Tiêu cực,Giảng viên,10
chịu cực chăm chỉ theo sát từng sinh viên .,1,0,train,chịu cực chăm chỉ theo sát từng sinh viên,Tích cực,Giảng viên,9
"giảng viên giảng dễ hiểu , theo xác chuyên cần của sinh viên .",1,0,train,giảng viên giảng dễ hiểu theo xác chuyên cần của sinh viên,Tích cực,Giảng viên,12
đồ án thầy yêu cầu khó thực hiện vì toàn những bài báo khoa học có nội dung trừu tượng .,0,0,train,đồ án thầy yêu cầu khó thực hiện vì toàn những bài báo khoa học có nội dung trừu tượng,Tiêu cực,Giảng viên,20
"tư vấn , hướng dẫn phương pháp học tập tiếng anh hiệu quả .",1,0,train,tư vấn hướng dẫn phương pháp học tập tiếng anh hiệu quả,Tích cực,Giảng viên,12
"nhiều lúc nghe giảng , giảng viên đang nói vấn đề này , chỗ này lại tự nhiên chuyển sang vấn đề khác rồi quay lại vấn đề cũ , khiến sinh viên dễ rối và không hiểu bài .",0,0,train,nhiều lúc nghe giảng giảng viên đang nói vấn đề này chỗ này lại tự nhiên chuyển sang vấn đề khác rồi quay lại vấn đề cũ khiến sinh viên dễ rối và không hiểu bài,Tiêu cực,Giảng viên,36
nhiều học sinh không hài lòng với cách sắp lịch học và cách ra bài tập thực hành của giáo viên .,0,0,train,nhiều học sinh không hài lòng với cách sắp lịch học và cách ra bài tập thực hành của giáo viên,Tiêu cực,Giảng viên,21
"giảng viên nhiệt tình , giảng bài tốt .",1,0,train,giảng viên nhiệt tình giảng bài tốt,Tích cực,Giảng viên,7
thầy luôn biết cách thúc đẩy sinh viên học tập một cách hăng say hơn .,1,0,train,thầy luôn biết cách thúc đẩy sinh viên học tập một cách hăng say hơn,Tích cực,Giảng viên,15
dẫn đến các bạn sinh viên rất khó hiểu và dẫn đến nhàm chán .,0,0,train,dẫn đến các bạn sinh viên rất khó hiểu và dẫn đến nhàm chán,Tiêu cực,Giảng viên,14
thầy cung cấp các bài giảng và việc thực hiện nó một cách hiệu quả .,1,0,train,thầy cung cấp các bài giảng và việc thực hiện nó một cách hiệu quả,Tích cực,Giảng viên,15
giảng nhiều bài tập .,1,0,train,giảng nhiều bài tập,Tích cực,Giảng viên,4
thầy dạy rất nhiệt tình và rất dễ hiểu .,1,0,train,thầy dạy rất nhiệt tình và rất dễ hiểu,Tích cực,Giảng viên,9
cách truyền đạt hay và cuốn hút .,1,0,train,cách truyền đạt hay và cuốn hút,Tích cực,Giảng viên,7
